n	tpr	fpr	method
100	0.22448979591836735	0.0027920962199312715	StARS_MB
100	0.22108843537414966	0.0027920962199312715	StARS_MB
100	0.21768707482993196	0.002577319587628866	StARS_MB
100	0.2108843537414966	0.0019329896907216496	StARS_MB
100	0.20748299319727892	0.001718213058419244	StARS_MB
100	0.20408163265306123	0.001718213058419244	StARS_MB
100	0.19727891156462585	0.001718213058419244	StARS_MB
100	0.19387755102040816	0.001718213058419244	StARS_MB
100	0.1870748299319728	0.001718213058419244	StARS_MB
100	0.18027210884353742	0.001718213058419244	StARS_MB
100	0.18027210884353742	0.0015034364261168386	StARS_MB
100	0.18027210884353742	0.0010738831615120276	StARS_MB
100	0.18027210884353742	0.0010738831615120276	StARS_MB
100	0.17346938775510204	0.0010738831615120276	StARS_MB
100	0.17346938775510204	8.59106529209622e-4	StARS_MB
100	0.17346938775510204	8.59106529209622e-4	StARS_MB
100	0.16666666666666666	8.59106529209622e-4	StARS_MB
100	0.16666666666666666	8.59106529209622e-4	StARS_MB
100	0.16666666666666666	6.443298969072165e-4	StARS_MB
100	0.15306122448979592	6.443298969072165e-4	StARS_MB
100	0.13945578231292516	6.443298969072165e-4	StARS_MB
100	0.1360544217687075	6.443298969072165e-4	StARS_MB
100	0.1326530612244898	4.29553264604811e-4	StARS_MB
100	0.1326530612244898	4.29553264604811e-4	StARS_MB
100	0.12585034013605442	4.29553264604811e-4	StARS_MB
100	0.11904761904761904	4.29553264604811e-4	StARS_MB
100	0.11904761904761904	4.29553264604811e-4	StARS_MB
100	0.11224489795918367	4.29553264604811e-4	StARS_MB
100	0.10884353741496598	4.29553264604811e-4	StARS_MB
100	0.10884353741496598	4.29553264604811e-4	StARS_MB
100	0.1054421768707483	4.29553264604811e-4	StARS_MB
100	0.09863945578231292	2.147766323024055e-4	StARS_MB
100	0.08843537414965986	2.147766323024055e-4	StARS_MB
100	0.07482993197278912	2.147766323024055e-4	StARS_MB
100	0.05442176870748299	2.147766323024055e-4	StARS_MB
100	0	0	StARS_MB
200	0.8299319727891157	0.10223367697594501	StARS_MB
200	0.7993197278911565	0.05906357388316151	StARS_MB
200	0.7721088435374149	0.04059278350515464	StARS_MB
200	0.7619047619047619	0.033934707903780066	StARS_MB
200	0.7414965986394558	0.029424398625429553	StARS_MB
200	0.7278911564625851	0.0272766323024055	StARS_MB
200	0.7074829931972789	0.023625429553264604	StARS_MB
200	0.6938775510204082	0.019329896907216496	StARS_MB
200	0.6802721088435374	0.017396907216494846	StARS_MB
200	0.673469387755102	0.01610824742268041	StARS_MB
200	0.6564625850340136	0.014604810996563574	StARS_MB
200	0.6428571428571429	0.013960481099656358	StARS_MB
200	0.6326530612244898	0.013530927835051547	StARS_MB
200	0.6190476190476191	0.012671821305841924	StARS_MB
200	0.6054421768707483	0.012242268041237113	StARS_MB
200	0.5952380952380952	0.011168384879725086	StARS_MB
200	0.5884353741496599	0.010309278350515464	StARS_MB
200	0.5884353741496599	0.010094501718213059	StARS_MB
200	0.5850340136054422	0.009664948453608248	StARS_MB
200	0.5748299319727891	0.009235395189003437	StARS_MB
200	0.5714285714285714	0.00859106529209622	StARS_MB
200	0.5544217687074829	0.008376288659793814	StARS_MB
200	0.5408163265306123	0.00816151202749141	StARS_MB
200	0.5408163265306123	0.007946735395189003	StARS_MB
200	0.5374149659863946	0.007087628865979381	StARS_MB
200	0.5204081632653061	0.006443298969072165	StARS_MB
200	0.5136054421768708	0.006013745704467354	StARS_MB
200	0.5136054421768708	0.006013745704467354	StARS_MB
200	0.5068027210884354	0.006013745704467354	StARS_MB
200	0.5068027210884354	0.0053694158075601375	StARS_MB
200	0.5068027210884354	0.004939862542955326	StARS_MB
200	0.5034013605442177	0.004510309278350515	StARS_MB
200	0.4931972789115646	0.00429553264604811	StARS_MB
200	0.48639455782312924	0.00429553264604811	StARS_MB
200	0.48639455782312924	0.004080756013745705	StARS_MB
200	0.47959183673469385	0.003865979381443299	StARS_MB
200	0.47959183673469385	0.003865979381443299	StARS_MB
200	0.47278911564625853	0.003865979381443299	StARS_MB
200	0.45918367346938777	0.0036512027491408935	StARS_MB
200	0.4557823129251701	0.0036512027491408935	StARS_MB
200	0.4523809523809524	0.0032216494845360823	StARS_MB
200	0.4421768707482993	0.003006872852233677	StARS_MB
200	0.4421768707482993	0.003006872852233677	StARS_MB
200	0.43197278911564624	0.003006872852233677	StARS_MB
200	0.4217687074829932	0.002577319587628866	StARS_MB
200	0.41496598639455784	0.002577319587628866	StARS_MB
200	0.41496598639455784	0.0023625429553264603	StARS_MB
200	0.40816326530612246	0.0023625429553264603	StARS_MB
200	0.40476190476190477	0.002147766323024055	StARS_MB
200	0.40476190476190477	0.0019329896907216496	StARS_MB
200	0.391156462585034	0.0019329896907216496	StARS_MB
200	0.3741496598639456	0.0019329896907216496	StARS_MB
200	0.3673469387755102	0.0019329896907216496	StARS_MB
200	0.3673469387755102	0.0019329896907216496	StARS_MB
200	0.36394557823129253	0.0019329896907216496	StARS_MB
200	0.36394557823129253	0.0019329896907216496	StARS_MB
200	0.35374149659863946	0.0019329896907216496	StARS_MB
200	0.3469387755102041	0.0019329896907216496	StARS_MB
200	0.3435374149659864	0.0019329896907216496	StARS_MB
200	0.3435374149659864	0.001718213058419244	StARS_MB
200	0.3401360544217687	0.001718213058419244	StARS_MB
200	0.3401360544217687	0.001718213058419244	StARS_MB
200	0.3401360544217687	0.0015034364261168386	StARS_MB
200	0.336734693877551	0.0015034364261168386	StARS_MB
200	0.336734693877551	0.0015034364261168386	StARS_MB
200	0.3299319727891156	0.0015034364261168386	StARS_MB
200	0.3299319727891156	0.0015034364261168386	StARS_MB
200	0.3231292517006803	0.0015034364261168386	StARS_MB
200	0.3129251700680272	0.001288659793814433	StARS_MB
200	0.30612244897959184	0.001288659793814433	StARS_MB
200	0.30612244897959184	0.001288659793814433	StARS_MB
200	0.30272108843537415	0.001288659793814433	StARS_MB
200	0.29931972789115646	0.001288659793814433	StARS_MB
200	0.2891156462585034	0.001288659793814433	StARS_MB
200	0.2891156462585034	0.001288659793814433	StARS_MB
200	0.2857142857142857	0.001288659793814433	StARS_MB
200	0.282312925170068	0.0010738831615120276	StARS_MB
200	0.2789115646258503	0.0010738831615120276	StARS_MB
200	0.2755102040816326	0.0010738831615120276	StARS_MB
200	0.272108843537415	0.0010738831615120276	StARS_MB
200	0.2687074829931973	8.59106529209622e-4	StARS_MB
200	0.2653061224489796	8.59106529209622e-4	StARS_MB
200	0.25170068027210885	8.59106529209622e-4	StARS_MB
200	0.24829931972789115	8.59106529209622e-4	StARS_MB
200	0.23809523809523808	8.59106529209622e-4	StARS_MB
200	0.23809523809523808	8.59106529209622e-4	StARS_MB
200	0.23129251700680273	8.59106529209622e-4	StARS_MB
200	0.22448979591836735	6.443298969072165e-4	StARS_MB
200	0.20408163265306123	6.443298969072165e-4	StARS_MB
200	0.20068027210884354	6.443298969072165e-4	StARS_MB
200	0.1870748299319728	6.443298969072165e-4	StARS_MB
200	0.18027210884353742	6.443298969072165e-4	StARS_MB
200	0.1598639455782313	4.29553264604811e-4	StARS_MB
200	0.15306122448979592	4.29553264604811e-4	StARS_MB
200	0.14285714285714285	2.147766323024055e-4	StARS_MB
200	0.1326530612244898	2.147766323024055e-4	StARS_MB
200	0.1292517006802721	2.147766323024055e-4	StARS_MB
200	0.12244897959183673	2.147766323024055e-4	StARS_MB
200	0.11224489795918367	0	StARS_MB
200	0.07142857142857142	0	StARS_MB
200	0	0	StARS_MB
1000	0.9795918367346939	0.15227663230240548	StARS_MB
1000	0.9659863945578231	0.06421821305841924	StARS_MB
1000	0.95578231292517	0.0352233676975945	StARS_MB
1000	0.9523809523809523	0.027706185567010308	StARS_MB
1000	0.9421768707482994	0.024054982817869417	StARS_MB
1000	0.935374149659864	0.021262886597938145	StARS_MB
1000	0.9319727891156463	0.019329896907216496	StARS_MB
1000	0.9217687074829932	0.01675257731958763	StARS_MB
1000	0.9149659863945578	0.01524914089347079	StARS_MB
1000	0.9115646258503401	0.013960481099656358	StARS_MB
1000	0.9081632653061225	0.012671821305841924	StARS_MB
1000	0.9081632653061225	0.01245704467353952	StARS_MB
1000	0.8945578231292517	0.012027491408934709	StARS_MB
1000	0.8945578231292517	0.011383161512027491	StARS_MB
1000	0.8877551020408163	0.010738831615120275	StARS_MB
1000	0.8877551020408163	0.010094501718213059	StARS_MB
1000	0.8843537414965986	0.009235395189003437	StARS_MB
1000	0.8809523809523809	0.008805841924398625	StARS_MB
1000	0.8741496598639455	0.008805841924398625	StARS_MB
1000	0.8707482993197279	0.007731958762886598	StARS_MB
1000	0.8707482993197279	0.006872852233676976	StARS_MB
1000	0.8707482993197279	0.00622852233676976	StARS_MB
1000	0.8605442176870748	0.005584192439862543	StARS_MB
1000	0.8571428571428571	0.0053694158075601375	StARS_MB
1000	0.8435374149659864	0.0053694158075601375	StARS_MB
1000	0.8435374149659864	0.004725085910652921	StARS_MB
1000	0.8401360544217688	0.00429553264604811	StARS_MB
1000	0.8333333333333334	0.00429553264604811	StARS_MB
1000	0.8299319727891157	0.00429553264604811	StARS_MB
1000	0.8231292517006803	0.003865979381443299	StARS_MB
1000	0.8129251700680272	0.0036512027491408935	StARS_MB
1000	0.7993197278911565	0.003436426116838488	StARS_MB
1000	0.7857142857142857	0.003436426116838488	StARS_MB
1000	0.782312925170068	0.003436426116838488	StARS_MB
1000	0.782312925170068	0.0032216494845360823	StARS_MB
1000	0.782312925170068	0.003006872852233677	StARS_MB
1000	0.782312925170068	0.003006872852233677	StARS_MB
1000	0.782312925170068	0.002577319587628866	StARS_MB
1000	0.782312925170068	0.002577319587628866	StARS_MB
1000	0.7789115646258503	0.002577319587628866	StARS_MB
1000	0.7755102040816326	0.0023625429553264603	StARS_MB
1000	0.7755102040816326	0.0023625429553264603	StARS_MB
1000	0.7653061224489796	0.0023625429553264603	StARS_MB
1000	0.7653061224489796	0.002147766323024055	StARS_MB
1000	0.7653061224489796	0.0019329896907216496	StARS_MB
1000	0.7619047619047619	0.0019329896907216496	StARS_MB
1000	0.7585034013605442	0.0019329896907216496	StARS_MB
1000	0.7551020408163265	0.0019329896907216496	StARS_MB
1000	0.7517006802721088	0.001718213058419244	StARS_MB
1000	0.7482993197278912	0.001718213058419244	StARS_MB
1000	0.7448979591836735	0.001718213058419244	StARS_MB
1000	0.7380952380952381	0.001718213058419244	StARS_MB
1000	0.7312925170068028	0.001718213058419244	StARS_MB
1000	0.7142857142857143	0.001718213058419244	StARS_MB
1000	0.7108843537414966	0.001718213058419244	StARS_MB
1000	0.7074829931972789	0.001718213058419244	StARS_MB
1000	0.6972789115646258	0.001718213058419244	StARS_MB
1000	0.6904761904761905	0.0015034364261168386	StARS_MB
1000	0.6870748299319728	0.0010738831615120276	StARS_MB
1000	0.6836734693877551	0.0010738831615120276	StARS_MB
1000	0.6802721088435374	0.0010738831615120276	StARS_MB
1000	0.673469387755102	0.0010738831615120276	StARS_MB
1000	0.673469387755102	0.0010738831615120276	StARS_MB
1000	0.6666666666666666	0.0010738831615120276	StARS_MB
1000	0.6632653061224489	0.0010738831615120276	StARS_MB
1000	0.6598639455782312	0.0010738831615120276	StARS_MB
1000	0.6530612244897959	0.0010738831615120276	StARS_MB
1000	0.6530612244897959	0.0010738831615120276	StARS_MB
1000	0.6496598639455783	0.0010738831615120276	StARS_MB
1000	0.6462585034013606	8.59106529209622e-4	StARS_MB
1000	0.6394557823129252	8.59106529209622e-4	StARS_MB
1000	0.6326530612244898	6.443298969072165e-4	StARS_MB
1000	0.6156462585034014	6.443298969072165e-4	StARS_MB
1000	0.5986394557823129	4.29553264604811e-4	StARS_MB
1000	0.5986394557823129	4.29553264604811e-4	StARS_MB
1000	0.5952380952380952	4.29553264604811e-4	StARS_MB
1000	0.5850340136054422	4.29553264604811e-4	StARS_MB
1000	0.5714285714285714	4.29553264604811e-4	StARS_MB
1000	0.5578231292517006	4.29553264604811e-4	StARS_MB
1000	0.5476190476190477	4.29553264604811e-4	StARS_MB
1000	0.5476190476190477	4.29553264604811e-4	StARS_MB
1000	0.5374149659863946	4.29553264604811e-4	StARS_MB
1000	0.5136054421768708	4.29553264604811e-4	StARS_MB
1000	0.4931972789115646	4.29553264604811e-4	StARS_MB
1000	0.47619047619047616	4.29553264604811e-4	StARS_MB
1000	0.47278911564625853	4.29553264604811e-4	StARS_MB
1000	0.45918367346938777	2.147766323024055e-4	StARS_MB
1000	0.4523809523809524	2.147766323024055e-4	StARS_MB
1000	0.42857142857142855	2.147766323024055e-4	StARS_MB
1000	0.40816326530612246	2.147766323024055e-4	StARS_MB
1000	0.3979591836734694	2.147766323024055e-4	StARS_MB
1000	0.3843537414965986	2.147766323024055e-4	StARS_MB
1000	0.36394557823129253	2.147766323024055e-4	StARS_MB
1000	0.3231292517006803	2.147766323024055e-4	StARS_MB
1000	0.30272108843537415	2.147766323024055e-4	StARS_MB
1000	0.282312925170068	2.147766323024055e-4	StARS_MB
1000	0.25510204081632654	2.147766323024055e-4	StARS_MB
1000	0.23129251700680273	2.147766323024055e-4	StARS_MB
1000	0.1870748299319728	0	StARS_MB
1000	0.14965986394557823	0	StARS_MB
1000	0	0	StARS_MB
50	0.8163265306122449	0.6608676975945017	BDgraph_bdmcmc
50	0.7959183673469388	0.585266323024055	BDgraph_bdmcmc
50	0.7619047619047619	0.5135309278350515	BDgraph_bdmcmc
50	0.7278911564625851	0.45103092783505155	BDgraph_bdmcmc
50	0.6904761904761905	0.39261168384879724	BDgraph_bdmcmc
50	0.6564625850340136	0.35201890034364264	BDgraph_bdmcmc
50	0.6122448979591837	0.313573883161512	BDgraph_bdmcmc
50	0.5850340136054422	0.2774914089347079	BDgraph_bdmcmc
50	0.5476190476190477	0.24334192439862543	BDgraph_bdmcmc
50	0.5170068027210885	0.21262886597938144	BDgraph_bdmcmc
50	0.4897959183673469	0.19201030927835053	BDgraph_bdmcmc
50	0.47619047619047616	0.16774054982817868	BDgraph_bdmcmc
50	0.4557823129251701	0.14690721649484537	BDgraph_bdmcmc
50	0.43197278911564624	0.12908075601374572	BDgraph_bdmcmc
50	0.41156462585034015	0.11662371134020619	BDgraph_bdmcmc
50	0.4013605442176871	0.10395189003436427	BDgraph_bdmcmc
50	0.3877551020408163	0.09450171821305842	BDgraph_bdmcmc
50	0.3741496598639456	0.08526632302405499	BDgraph_bdmcmc
50	0.36054421768707484	0.07882302405498282	BDgraph_bdmcmc
50	0.35374149659863946	0.07280927835051547	BDgraph_bdmcmc
50	0.3435374149659864	0.06765463917525773	BDgraph_bdmcmc
50	0.3333333333333333	0.060781786941580755	BDgraph_bdmcmc
50	0.3129251700680272	0.05627147766323024	BDgraph_bdmcmc
50	0.30612244897959184	0.05240549828178694	BDgraph_bdmcmc
50	0.29931972789115646	0.04918384879725086	BDgraph_bdmcmc
50	0.2925170068027211	0.047036082474226804	BDgraph_bdmcmc
50	0.2857142857142857	0.043599656357388314	BDgraph_bdmcmc
50	0.2857142857142857	0.040807560137457045	BDgraph_bdmcmc
50	0.272108843537415	0.03823024054982818	BDgraph_bdmcmc
50	0.2585034013605442	0.035867697594501716	BDgraph_bdmcmc
50	0.2585034013605442	0.03329037800687285	BDgraph_bdmcmc
50	0.25170068027210885	0.031142611683848798	BDgraph_bdmcmc
50	0.24489795918367346	0.03006872852233677	BDgraph_bdmcmc
50	0.23469387755102042	0.0272766323024055	BDgraph_bdmcmc
50	0.23129251700680273	0.025128865979381444	BDgraph_bdmcmc
50	0.22789115646258504	0.024054982817869417	BDgraph_bdmcmc
50	0.22448979591836735	0.02298109965635739	BDgraph_bdmcmc
50	0.22108843537414966	0.022551546391752577	BDgraph_bdmcmc
50	0.21768707482993196	0.02104810996563574	BDgraph_bdmcmc
50	0.21428571428571427	0.020189003436426118	BDgraph_bdmcmc
50	0.2108843537414966	0.019329896907216496	BDgraph_bdmcmc
50	0.20408163265306123	0.017826460481099655	BDgraph_bdmcmc
50	0.20408163265306123	0.017396907216494846	BDgraph_bdmcmc
50	0.20068027210884354	0.01718213058419244	BDgraph_bdmcmc
50	0.20068027210884354	0.01610824742268041	BDgraph_bdmcmc
50	0.19727891156462585	0.015893470790378006	BDgraph_bdmcmc
50	0.19727891156462585	0.014819587628865979	BDgraph_bdmcmc
50	0.19727891156462585	0.014390034364261168	BDgraph_bdmcmc
50	0.19727891156462585	0.013745704467353952	BDgraph_bdmcmc
50	0.19727891156462585	0.013530927835051547	BDgraph_bdmcmc
50	0.19387755102040816	0.01288659793814433	BDgraph_bdmcmc
50	0.1836734693877551	0.01245704467353952	BDgraph_bdmcmc
50	0.18027210884353742	0.011383161512027491	BDgraph_bdmcmc
50	0.17006802721088435	0.011383161512027491	BDgraph_bdmcmc
50	0.17006802721088435	0.010738831615120275	BDgraph_bdmcmc
50	0.16666666666666666	0.01052405498281787	BDgraph_bdmcmc
50	0.1598639455782313	0.010094501718213059	BDgraph_bdmcmc
50	0.1598639455782313	0.009879725085910653	BDgraph_bdmcmc
50	0.1598639455782313	0.009450171821305841	BDgraph_bdmcmc
50	0.1598639455782313	0.009450171821305841	BDgraph_bdmcmc
50	0.1598639455782313	0.008376288659793814	BDgraph_bdmcmc
50	0.1598639455782313	0.007731958762886598	BDgraph_bdmcmc
50	0.1598639455782313	0.007087628865979381	BDgraph_bdmcmc
50	0.1598639455782313	0.006872852233676976	BDgraph_bdmcmc
50	0.1598639455782313	0.00665807560137457	BDgraph_bdmcmc
50	0.1564625850340136	0.006443298969072165	BDgraph_bdmcmc
50	0.14625850340136054	0.00622852233676976	BDgraph_bdmcmc
50	0.14285714285714285	0.006013745704467354	BDgraph_bdmcmc
50	0.14285714285714285	0.005584192439862543	BDgraph_bdmcmc
50	0.1326530612244898	0.0053694158075601375	BDgraph_bdmcmc
50	0.1292517006802721	0.0053694158075601375	BDgraph_bdmcmc
50	0.12585034013605442	0.005154639175257732	BDgraph_bdmcmc
50	0.12244897959183673	0.004939862542955326	BDgraph_bdmcmc
50	0.12244897959183673	0.004510309278350515	BDgraph_bdmcmc
50	0.11564625850340136	0.004510309278350515	BDgraph_bdmcmc
50	0.11224489795918367	0.00429553264604811	BDgraph_bdmcmc
50	0.10884353741496598	0.00429553264604811	BDgraph_bdmcmc
50	0.1054421768707483	0.004080756013745705	BDgraph_bdmcmc
50	0.10204081632653061	0.0036512027491408935	BDgraph_bdmcmc
50	0.09863945578231292	0.003436426116838488	BDgraph_bdmcmc
50	0.09863945578231292	0.003436426116838488	BDgraph_bdmcmc
50	0.09863945578231292	0.0032216494845360823	BDgraph_bdmcmc
50	0.08843537414965986	0.0032216494845360823	BDgraph_bdmcmc
50	0.08503401360544217	0.003006872852233677	BDgraph_bdmcmc
50	0.08163265306122448	0.003006872852233677	BDgraph_bdmcmc
50	0.07482993197278912	0.002577319587628866	BDgraph_bdmcmc
